mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.026706171035766602,0.0018300116655347238,2.0373799800872803,0.13276568424689078,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.6303383836781237,0.6228639745112798,0.6268979755934622,0.6394866586258702,0.6211966259356363,0.6281571045754469,0.006498593169715769,21,0.6347642335388478,0.6410414589841671,0.639239281276136,0.6342423669196839,0.6390186819517225,0.6376612045341116,0.0026773151802276514
0.026826810836791993,0.00299984965448719,2.0680223941802978,0.055150945908411526,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.6357261904222253,0.6262450387378973,0.6365386184944364,0.6452860075027281,0.6244439636935587,0.6336484338629497,0.007584446441748273,6,0.6408986033385478,0.6435437504825376,0.6446381536332876,0.6393507442541374,0.6435381946294246,0.642393889267587,0.001957802324056106
0.026068401336669923,0.0023090973397271266,2.1087928295135496,0.08711978858577424,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.6245549405689206,0.6178830638457375,0.62622916874488,0.6370683739756298,0.6206492254951945,0.6252771172642005,0.006580983678994766,30,0.6321902011718088,0.6363656905915278,0.6374775095865483,0.6322729986813245,0.6341447316469194,0.6344902263356258,0.0021338607359207965
0.02627553939819336,0.003540120525311734,2.1146631717681883,0.05894323873583399,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.6306224561286867,0.6252338934685154,0.6307498496129234,0.6408401423160516,0.6272529524576037,0.6309399991927425,0.005372168451262879,15,0.6352461776121704,0.6418244712484329,0.6432212109362495,0.6345196268455382,0.6403441785516779,0.6390311330388136,0.0035146310011832343
0.0259554386138916,0.0019066783323255562,2.224913167953491,0.09559310173162155,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.6257695517649007,0.6217190678721816,0.6250253164174322,0.6368597969245465,0.619904271740572,0.6258558453305942,0.005904421285847305,27,0.6305273256179449,0.6368045667178083,0.6354935126688693,0.6266393667271491,0.6318749470248461,0.6322679437513236,0.003629058280386432
0.026168107986450195,0.0023283618211262427,2.187742805480957,0.0866200636752523,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.630290912351057,0.6234738356715123,0.6322960403611707,0.6423168073806047,0.6252279994694931,0.630721330001471,0.006630485259833926,16,0.6359017091093667,0.6399582044932216,0.6406485632062323,0.6331535380988363,0.6367783288453225,0.637288068750596,0.002745859406692446
0.0259249210357666,0.002520510056525255,2.2915602207183836,0.17741500210159078,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6308258147313727,0.620980735339905,0.6277806494907999,0.6361857000782919,0.6195606020950989,0.6270671697309536,0.00618334062620603,24,0.6301086323736153,0.6341984808817255,0.6366561856142261,0.6269417032642157,0.6317599208845595,0.6319329846036684,0.0033380294394077473
0.025644302368164062,0.002075408097842325,2.3518583297729494,0.20109057457099772,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6359461702853165,0.625357074842887,0.6326277987866256,0.6422419916992379,0.6219292247286826,0.6316210361079483,0.00728941425908004,11,0.6333171572468049,0.6403113949806245,0.639623823432565,0.6314238109328388,0.6363543308266718,0.636206103483901,0.0034575289346724784
0.025737714767456055,0.002968655770778925,2.229755401611328,0.08060561046925868,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6327731464902193,0.6227944488275855,0.6324139317378701,0.6379351778799502,0.6178155268079975,0.628747069582878,0.0073346753178416884,20,0.6300124451301224,0.6356607031991977,0.6338975379271343,0.6275157253972344,0.6338090124323006,0.6321790848171979,0.002972294073364057
0.025141000747680664,0.0031687697527002672,2.2087545871734617,0.05990037891405898,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6356035456674166,0.6271065526445454,0.6363194614480084,0.6388820874633101,0.6217892858781782,0.6319407622144497,0.0064369925511036374,10,0.6351137941703855,0.6388812171867424,0.6365948837319969,0.6318773157384385,0.6366392238052112,0.635821286926555,0.0023102424411646284
